category_id press_id journalist_id name subscribers_count articles_count cheer_counts
6 087 72860 이무헌 1187 159 0
6 087 73383 장기영 0 88 0
6 087 72888 김대호 406 96 0
6 087 72882 김광희 864 148 0
6 087 72898 조상원 536 208 0
6 087 73420 황만진 1071 105 0
6 087 72914 김인규 0 125 0
6 087 74790 김설영 616 218 0
6 087 73384 이정훈 5406 115 0
6 087 78031 김준겸 0 170 0
6 087 72915 박승선 0 33 0
6 087 72862 권혁순 107 0 0
6 087 72869 권태명 0 69 0
6 666 78769 황선학 1422 115 0
6 666 78687 장영준 0 46 0
6 666 78787 김동식 0 15 0
6 666 79453 이병기 0 59 0
6 666 78771 송상호 0 25 0
6 666 78747 이정민 0 65 0
6 666 78692 김창학 0 11 0
6 666 78729 박용규 0 36 0
6 666 78738 박석원 454 13 0
6 666 78728 김형표 0 0 0
6 666 78691 강해인 0 49 0
6 666 78719 박정열 397 0 0
6 666 78764 안노연 510 35 0
6 666 80261 김한울 0 0 0
6 666 78746 김경희 0 50 0
6 666 78749 김은진 0 52 0
6 666 78740 김기현 1268 49 0
6 666 78709 이연우 0 36 0
6 666 78745 양휘모 0 107 0
6 666 78693 김재민 889 87 0
6 666 78759 박주연 826 43 0
6 666 78726 양형찬 0 36 0
6 666 78695 민현배 588 75 0
6 666 78723 신상운 0 0 0
6 666 79854 신진욱 165 32 0
6 666 78760 박귀빈 0 55 0
6 666 79194 최종일 357 30 0
6 666 78734 안치호 0 59 0
6 666 78722 김종구 0 31 0
6 666 78697 김보람 0 0 0
0 032 74725 이창준 1129 65 0
0 032 76294 강은 1636 58 0
0 032 73512 탁지영 2669 79 0
0 032 78502 신주영 969 86 0
0 032 72793 조문희 4075 80 0
0 032 77886 김현수 813 41 0
0 032 73386 박광연 2754 63 0
0 032 75315 유희곤 1781 106 0
0 032 56381 심윤지 1948 66 0
0 032 56144 박효재 927 15 0
0 032 73966 이윤정 1449 60 0
0 032 72405 박순봉 3135 71 0
0 032 72194 박상영 1041 50 0
0 032 79085 이진주 350 97 0
0 032 73769 김은성 2289 84 0
0 032 73783 구교형 1052 49 0
0 032 74632 최희진 753 40 0
0 032 74385 노정연 947 87 0
0 032 78584 김서영 1189 100 0
0 032 73951 김윤나영 3557 85 0
0 032 73781 김지환 1096 79 0
0 032 56614 김기범 1599 72 0
0 032 74724 윤기은 1888 40 0
0 032 78500 김세훈 971 63 0
0 032 56096 박용필 1444 56 0
0 032 76175 강연주 1491 45 0
0 032 74935 조해람 2370 90 0
0 032 56155 박미라 1173 54 0
0 032 74633 이정호 2373 71 0
0 032 74128 박채영 1175 81 0
0 032 77887 고귀한 858 37 0
0 032 56201 강현석 1827 51 0
0 032 76176 유경선 1460 94 0
0 032 56163 이성희 1281 41 0
0 032 76355 김혜리 1701 57 0
0 032 73511 이영경 738 20 0
0 032 76897 김한솔 408 36 0
0 032 76179 문광호 4984 108 0
0 032 78501 김송이 1016 61 0
0 032 56340 김정훈 813 69 0
0 032 73907 박준철 2015 95 0
0 032 73770 선명수 1573 71 0
0 032 76306 이두리 1895 93 0
0 032 79475 손우성 639 41 0
0 032 62118 반기웅 1604 66 0
0 032 57423 유설희 3884 63 0
0 032 73947 김향미 1254 63 0
0 032 74675 윤지원 944 64 0
0 032 59029 박은경 2117 59 0
0 032 75929 민서영 1298 53 0
0 032 78499 김나연 634 45 0
0 032 78504 최서은 1036 85 0
0 032 59590 김창효 1614 43 0
0 032 57162 김태훈 1225 41 0
0 032 73953 이상호 685 44 0
0 032 56093 남지원 1235 44 0
0 032 73946 이삭 1178 44 0
0 032 56135 박용하 2992 71 0
0 032 76180 김태희 1761 90 0
0 032 56114 김유진 1361 70 0
0 032 78503 전지현 979 44 0
0 032 77608 강정의 1053 64 0
0 032 56158 이유진 3299 36 0
0 032 56210 백경열 1432 61 0
0 032 56271 이재덕 928 60 0
0 032 79810 배재흥 49 0 0
0 032 72792 최민지 2037 22 0
0 032 79474 유새슬 577 68 0
0 032 72030 이보라 3014 39 0
0 032 79115 강병한 38 0 0
0 032 56365 김상민 120 0 0
0 032 78675 차준철 58 0 0
0 032 73385 김희진 1875 51 0
0 032 72795 주영재 337 0 0
0 032 56493 송진식 1356 0 0
0 032 77459 강한들 1123 60 0
0 032 76464 안승호 304 0 0
0 032 72406 홍진수 251 0 0
0 032 73945 손제민 124 0 0
0 032 56122 고희진 1010 28 0
0 032 56154 허진무 2681 20 0
0 032 57155 정용인 1708 0 0
0 032 73818 곽희양 998 0 0
0 032 76177 유선희 1044 0 0
0 032 76506 최유진  0 0
0 032 76507 양다영 192 0 0
0 032 76211 이유진 698 0 0
0 032 72407 박병률 170 0 0
0 032 56161 백승찬 523 0 0
0 032 78498 권정혁 534 62 0
0 032 77659 이원국 61 0 0
0 032 72790 김민아 2133 0 0
0 032 56146 정희완 662 0 0
0 032 56121 박경은 267 0 0
0 032 56162 김지혜 1828 0 0
0 032 56149 윤승민 2443 12 0
0 032 75894 이용균 493 0 0
0 032 56103 정대연 3106 48 0
0 032 57114 김지윤 374 17 0
0 032 56822 조형국 1077 0 0
0 032 76451 박주연 495 0 0
0 032 76349 한수빈 247 10 0
0 032 78160 임아영 127 0 0
0 032 56411 허남설 1730 0 0
0 032 79768 김정화 136 0 0
0 032 72035 이주영 500 0 0
0 032 56113 장회정 245 0 0
0 032 56160 김경학 289 0 0
0 032 76213 박하얀 864 0 0
0 032 73965 박홍두 3088 21 0
0 032 72032 정유진 249 0 0
0 032 76240 이홍근 2154 0 0
0 032 75565 오경민 1568 0 0
0 032 75395 한대광 157 0 0
0 032 56152 황경상 107 0 0
0 032 59404 박영환 81 0 0
0 032 72031 전현진 1117 0 0
0 032 77775 권기정 483 0 0
0 032 72033 윤호우 275 0 0
0 032 73944 김재중 824 0 0
0 032 78631 박채움 61 0 0
0 032 72791 류인하 3437 0 0
0 032 68079 배문규 531 0 0
0 032 77253 이수민 82 0 0
0 032 79461 모진수 9 0 0
0 032 72034 전병역 168 0 0
0 032 74026 정환보 255 0 0
0 032 76505 유명종 44 0 0
0 032 76504 채용민 16 0 0
0 032 56184 이혜인 896 0 0
0 032 77658 장인선 100 0 0
0 032 57175 오관철 50 0 0
0 032 77653 한정선 32 0 0
0 032 59391 박재현 96 0 0
0 032 77960 신지혜 31 0 0
0 032 73776 플랫 908 0 0
0 032 56203 류형열 72 0 0
0 032 73948 김광호 38 0 0
0 032 72794 임소정 195 0 0
0 032 56141 경태영 529 0 0
0 032 65328 이선명 32 0 0
0 005 79624 장은현 533 54 0
0 005 72621 김용현 2966 30 0
0 005 72877 박재구 1754 198 0
0 005 77576 성윤수 1106 0 0
0 005 77575 김승연 2243 64 0
0 005 62721 박민지 8648 48 0
0 005 36793 유영대 1700 82 0
0 005 37222 강희청 1168 119 0
0 005 79288 이누리 345 52 0
0 005 73735 김이현 1919 50 0
0 005 75838 정신영 1338 0 0
0 005 79331 김재환 744 18 0
0 005 45172 최현규 257 18 0
0 005 79623 이정헌 827 117 0
0 005 79945 이현성 102 39 0
0 005 77572 구정하 560 55 0
0 005 36817 강창욱 1816 0 0
0 005 79337 김혜지 339 27 0
0 005 44675 신재희 1863 41 0
0 005 36782 손영옥 1001 17 0
0 005 37075 이다니엘 777 43 0
0 005 36816 심희정 1966 33 0
0 005 79221 이광수 474 38 0
0 005 73734 권민지 903 26 0
0 005 79951 김지윤 74 65 0
0 005 73742 정우진 1186 26 0
0 005 75839 박성영 1560 70 0
0 005 36873 권지혜 1540 53 0
0 005 73738 송경모 1668 89 0
0 005 72950 윤일선 1484 94 0
0 005 36841 정현수 1590 64 0
0 005 36781 김철오 7685 0 0
0 005 42436 신준섭 1308 35 0
0 005 77542 김진욱 872 26 0
0 005 36783 박구인 1958 82 0
0 005 79622 이강민 2250 117 0
0 005 73736 김지훈 2359 64 0
0 005 44338 손재호 5489 186 0
0 005 36774 최예슬 3099 71 0
0 005 73737 박장군 1782 34 0
0 005 36801 김아영 935 62 0
0 005 77578 한명오 628 26 0
0 005 36926 양민경 366 20 0
0 005 36803 이용상 1362 63 0
0 005 79946 조승현 113 45 0
0 005 78296 강민한 379 164 0
0 005 69571 김지애 1308 54 0
0 005 36828 이종선 1675 12 0
0 005 36861 문수정 1611 126 0
0 005 72874 양민철 1076 51 0
0 005 65522 조민아 1580 36 0
0 005 37578 이가현 4338 20 0
0 005 76452 송태화 5528 66 0
0 005 72212 정진영 1500 10 0
0 005 37565 최일영 1280 85 0
0 005 76303 박용미 421 35 0
0 005 36797 최기영 551 25 0
0 005 67056 김성훈 11047 124 0
0 005 79944 김동규 99 43 0
0 005 36761 신은정 5775 23 0
0 005 78312 김민 843 120 0
0 005 37488 김지훈 269 13 0
0 005 41929 이은철 181 0 0
0 005 72622 이동환 1667 31 0
0 005 75837 신용일 1268 43 0
0 005 72949 문정임 995 0 0
0 005 36789 홍성헌 836 38 0
0 005 79180 김혜원 201 63 0
0 005 37515 장선욱 1029 96 0
0 005 37564 서승진 1154 52 0
0 005 36763 박상은 3752 0 0
0 005 80104 윤웅 23 41 0
0 005 75284 남호철 297 45 0
0 005 79219 김준희 359 23 0
0 005 37714 조원일 609 34 0
0 005 44357 구자창 7567 56 0
0 005 70868 윤민섭 1825 72 0
0 005 36777 민태원 4960 39 0
0 005 78377 유경진 186 32 0
0 005 36786 권남영 36587 183 0
0 005 79664 손동준 191 43 0
0 005 36909 김경택 875 0 0
0 005 36905 김재산 1778 48 0
0 005 79182 김민영 221 46 0
0 005 36848 장지영 1171 44 0
0 005 36807 이동훈 340 0 0
0 005 36815 박세환 3501 44 0
0 005 36818 허경구 1758 34 0
0 005 36877 남혁상  0 0
0 005 73049 임주언 1262 0 0
0 005 77573 신지호 774 39 0
0 005 44927 이택현  0 0
0 005 79333 박준상 286 17 0
0 005 79181 황민혁 283 53 0
0 005 67175 박재현 1662 26 0
0 005 75840 임송수 1102 24 0
0 005 77574 백재연 1220 0 0
0 005 36784 김남중 924 38 0
0 005 36757 이명희 112 0 0
0 005 37105 김영균 1241 138 0
0 005 43348 장창일 748 34 0
0 005 72206 전성필 2258 57 0
0 005 79625 차민주 258 27 0
0 005 44187 이형민 2044 32 0
0 005 77579 최경식 235 0 0
0 005 73048 김판 6834 136 0
0 005 36765 고승욱  0 0
0 005 37545 하윤해 1131 0 0
0 005 36770 천지우 267 0 0
0 005 73739 양한주 1410 28 0
0 005 36874 전웅빈 1544 106 0
0 005 37261 김용권 749 31 0
0 005 78900 정대균 351 99 0
0 005 77979 이한형 186 21 0
0 005 36804 전병선 430 13 0
0 005 36758 박효진 1566 12 0
0 005 45173 권중혁 1694 16 0
0 005 36948 고세욱 149 0 0
0 005 37087 서영희 117 0 0
0 005 36805 박재찬 384 0 0
0 005 36790 윤중식 241 0 0
0 005 36872 문동성 2632 40 0
0 005 71714 임보혁 1214 0 0
0 005 37008 태원준 981 0 0
0 005 36819 노석철 599 0 0
0 005 36850 조민영 5179 52 0
0 005 36810 우성규 670 23 0
0 005 36898 지호일 1111 0 0
0 005 77577 이의재 622 27 0
0 005 36917 이병주 80 0 0
0 005 36829 김유나 838 24 0
0 005 36831 라동철 152 0 0
0 005 36791 강주화 1203 0 0
0 005 76453 나경연 7412 77 0
0 005 36794 김재중 418 0 0
0 005 36916 나성원 6895 0 0
0 005 59725 오주환 4536 86 0
0 005 36806 김영석 6613 0 0
0 005 77980 권현구 153 28 0
0 005 36767 전석운 249 0 0
0 005 73740 이성훈 1760 0 0
0 005 79356 전병준  0 0
0 005 36809 이성규 837 0 0
0 005 36862 신상목 280 0 0
0 005 36813 김준엽 1347 29 0
0 005 36949 김찬희 83 0 0
0 005 36821 강준구 1697 17 0
0 005 36768 손병호 109 0 0
0 005 36787 모규엽 255 0 0
0 005 36875 백상진 1468 0 0
0 005 36769 맹경환 403 0 0
0 005 36912 임성수 819 0 0
0 005 72875 남도영 141 0 0
0 005 73079 권기석 566 0 0
0 005 36762 정승훈 181 0 0
0 005 78297 전재우 32 0 0
0 005 36847 김나래 298 0 0
0 005 36822 김상기 2502 0 0
0 005 36812 조효석  0 0
0 005 72148 최민석 651 0 0
0 005 75285 이세연  0 0
0 005 79230 조정한 128 0 0
0 005 36857 황인호 1287 0 0
0 005 36964 최승욱 1324 0 0
0 005 72996 전진이 60 0 0
0 005 75841 이한결 377 0 0
0 005 75163 권혜숙 288 0 0
0 005 36933 박지훈 482 0 0
0 005 42168 최민우 4425 0 0
0 005 36760 천금주 8574 0 0
0 005 36798 이지현 400 0 0
0 005 36830 김현길 231 0 0
0 005 36778 한장희  0 0
0 005 36915 조성은 676 0 0
0 005 36795 최영경 312 0 0
0 005 36759 김동우 1570 0 0
0 005 36802 노희경 61 0 0
0 005 36764 정지용 2488 0 0
0 005 36785 김태현 31 0 0
0 005 36930 김준동 17 0 0
6 658 77501 이영실 0 25 0
6 658 77134 방종근 769 48 0
6 658 77181 정옥재 0 218 0
6 658 78938 김용구 0 61 0
6 658 77254 이석주 0 259 0
6 658 77250 염창현 0 128 0
6 658 77173 구시영 0 43 0
6 658 77159 오광수 0 0 0
6 658 77115 이병욱 0 54 0
6 658 77147 박수현 0 13 0
6 658 77235 서상균 0 18 0
6 658 77190 조원호 0 99 0
6 658 77185 정유선 0 97 0
6 658 77127 이은정  0 0
6 658 77179 최영지 0 90 0
6 658 78939 백창훈 0 78 0
6 658 77128 유정환 0 51 0
6 658 77186 이원 0 15 0
6 658 77202 최승희 0 18 0
6 658 77138 김미주 0 25 0
6 658 78940 이유진 0 33 0
6 658 77066 박호걸 0 36 0
6 658 77058 하송이 565 21 0
6 658 77125 김민정 0 49 0
6 658 78985 박주현 381 20 0
6 658 77176 김인수 0 82 0
6 658 77065 김미희 0 64 0
6 658 77068 신심범 0 38 0
6 658 77140 안세희 0 54 0
6 658 77553 정인덕 0 52 0
5 127 72195 박지은 420 19 0
5 127 54973 강아영 0 18 0
5 127 53642 최승영 269 20 0
5 127 50955 김달아 0 0 0
3 079 71545 고상현 1241 29 0
3 079 34077 박종환 713 52 0
3 079 77362 조혜령 456 35 0
3 079 72163 박초롱 473 47 0
3 079 77320 최철 309 70 0
3 079 78288 정혜린 183 50 0
3 079 71534 이준규 913 62 0
3 079 77428 손경식 248 68 0
3 079 75541 장규석 475 57 0
3 079 77339 정석호 863 37 0
3 079 74377 이우섭 703 89 0
3 079 72342 최호영 1059 142 0
3 079 71537 박희원 1598 56 0
3 079 78286 김대한 285 35 0
3 079 72978 윤준호 1075 107 0
3 079 77395 이기범 206 41 0
3 079 77370 인상준 243 73 0
3 079 72160 박현호 525 118 0
3 079 75878 정성욱 1882 45 0
3 079 46094 고형석 523 52 0
3 079 77371 김화영 151 83 0
3 079 72980 서민선 2012 35 0
3 079 77340 최영주 1461 78 0
3 079 71541 박사라 592 87 0
3 079 34499 김수영 1845 152 0
3 079 34505 문수경 2304 50 0
3 079 72161 반웅규 452 96 0
3 079 34498 김민수 1415 75 0
3 079 38618 송호재 1467 34 0
3 079 38615 권민철 2522 39 0
3 079 79655 이진욱 1011 35 0
3 079 38614 김대기 908 184 0
3 079 78105 강지윤 264 0 0
3 079 72344 박정환 2122 133 0
3 079 76707 유대용 310 71 0
3 079 73001 이형탁 1113 82 0
3 079 57899 전영래 1302 120 0
3 079 78282 민소운 628 56 0
3 079 34509 임진수 926 56 0
3 079 30824 임종률 2806 57 0
3 079 75154 홍영선 796 62 0
3 079 71538 이정주 1522 77 0
3 079 71547 김형준 1365 29 0
3 079 34508 박중석 943 92 0
3 079 77237 이상록 226 74 0
3 079 77427 박정민  0 0
3 079 79279 구본호 470 112 0
3 079 38604 조은정 1648 31 0
3 079 46093 신석우 419 45 0
3 079 30823 박세운 2343 66 0
3 079 77444 송봉준 271 141 0
3 079 72164 이상현 444 218 0
3 079 76486 김조휘 1444 126 0
3 079 77363 김승모 636 90 0
3 079 77347 윤철원 296 29 0
3 079 71544 황영찬 1670 75 0
3 079 47666 박성완 1561 55 0
3 079 30821 김광일 2705 13 0
3 079 72981 이은지 1322 64 0
3 079 76301 허지원 870 34 0
3 079 78284 양형욱 522 38 0
3 079 75155 송주열 582 27 0
3 079 73003 남승현 590 107 0
3 079 72169 김명지 1032 39 0
3 079 38621 김정남 691 43 0
3 079 38613 권영철 1009 0 0
3 079 78374 김수정 1622 0 0
3 079 78283 박성은 267 50 0
3 079 77334 최승진 27 0 0
3 079 73414 이충현 244 16 0
3 079 76132 최명국 378 95 0
3 079 77413 강종민  24 0
3 079 77496 김종현 210 100 0
3 079 77429 진유정 176 45 0
3 079 77437 김혜경 196 150 0
3 079 38624 박지환 1471 54 0
3 079 77365 장성주  0 0
3 079 75139 박창주 1604 65 0
3 079 77495 맹석주 138 72 0
3 079 77424 조시영  140 0
3 079 71543 오수정 901 27 0
3 079 72340 권혁주 521 39 0
3 079 38616 김동욱 2376 130 0
3 079 34506 유동근 1205 46 0
3 079 76328 임민정 870 39 0
3 079 72979 김태헌 1640 64 0
3 079 72343 유원정 4335 90 0
3 079 38609 김미성 1465 29 0
3 079 57897 고무성 1142 54 0
3 079 76359 김정록 851 37 0
3 079 72982 박진홍 779 44 0
3 079 79231 동규  14 0
3 079 78293 박희영 399 22 0
3 079 77333 임미현  40 0
3 079 38605 김구연 1780 19 0
3 079 78292 김혜민 258 53 0
3 079 76329 백담 1003 32 0
3 079 38205 김기용 1792 0 0
3 079 78287 한혜인 172 0 0
3 079 79179 최종우 21 0 0
3 079 72998 박요진 687 65 0
3 079 71540 김동빈 1267 11 0
3 079 73491 정다운 1186 0 0
3 079 77420 김대휘 108 33 0
3 079 77452 박상희 216 12 0
3 079 30843 이인 596 36 0
3 079 38625 송영훈 2604 45 0
3 079 46092 김세준 343 15 0
3 079 73002 송승민 785 48 0
3 079 75408 오요셉 442 17 0
3 079 34507 정영철 919 0 0
3 079 74389 김성기 173 0 0
3 079 75557 조태임 501 0 0
3 079 53506 안성용 1197 0 0
3 079 38611 변이철 280 0 0
3 079 30822 최창민 1707 109 0
3 079 75156 이준석 787 42 0
3 079 77373 김학일 381 56 0
3 079 77434 고영호 189 50 0
3 079 57901 류연정 1044 81 0
3 079 78304 장관순 52 0 0
3 079 72610 송정훈 779 0 0
3 079 77368 정세영 37 0 0
3 079 72167 최원철 395 0 0
3 079 76209 박종관  0 0
3 079 72624 황명문 518 0 0
3 079 75143 김민재 476 0 0
3 079 75978 최보금 208 0 0
3 079 77324 이동직 38 0 0
3 079 46091 박기묵 2236 0 0
3 079 74376 양민희 368 0 0
3 079 76460 장윤우 348 0 0
3 079 72158 정재림 833 0 0
3 079 57902 강민정 669 0 0
3 079 77394 양승진 102 0 0
3 079 72168 이정환 27 0 0
3 079 74661 최진성 82 0 0
3 079 77443 김효영 63 0 0
3 079 71535 도성해 193 0 0
3 079 63851 김현정 4336 0 0
3 079 77369 윤지나 377 0 0
3 079 34497 이용문 405 0 0
3 079 77425 김한영 146 0 0
3 079 77364 조근호 133 0 0
3 079 57900 권기수 295 0 0
3 079 77359 김중호 98 0 0
3 079 30827 이재준 1051 0 0
3 079 30829 정재훈 146 0 0
3 079 72159 류도성 68 0 0
3 079 34502 조기선 221 0 0
3 079 71640 이재기 438 0 0
3 079 77497 최범규 32 0 0
3 079 34504 김효은 258 0 0
3 079 72999 김삼헌 129 0 0
3 079 38623 권소영 357 0 0
3 079 72997 이승훈 175 0 0
3 079 73000 권신오 103 0 0
5 662 79016 최상구 67 80 0
5 662 77792 박하늘 205 85 0
5 662 77847 김윤호 0 86 0
5 662 79923 권나연 1001 79 0
5 662 77843 황송민 0 113 0
5 662 77767 이유정 270 21 0
5 662 77889 김광동 0 74 0
5 662 78917 유건연 222 82 0
5 662 77989 임태균 0 75 0
5 662 77796 이문수 348 16 0
5 662 77804 홍경진 0 42 0
5 662 77809 김소진 187 62 0
5 662 77806 양석훈 0 36 0
5 662 77789 김다정 204 33 0
5 662 79938 이상희 23 73 0
5 662 78842 황지원 133 20 0
5 662 78204 최상일 107 0 0
5 662 78832 최소임 0 59 0
5 662 77793 이연경 142 15 0
5 662 77824 심재웅 0 88 0
5 662 78829 성지은 86 34 0
5 662 77799 서지민 0 17 0
5 662 78828 하지혜 110 45 0
5 662 77800 김병진 0 27 0
5 662 77798 지유리 326 17 0
5 662 77808 이유리 260 47 0
5 662 78831 최지연 0 38 0
5 662 77823 박철현 162 55 0
5 662 77945 서륜 0 59 0
5 662 77874 이민우 177 40 0
1 421 29320 김명섭 746 809 0
1 421 68653 강민경 2787 235 0
1 421 78437 김민지 140 827 0
1 421 43568 임세영 791 595 0
1 421 28710 정재민 3972 144 0
1 421 43491 한재준 4415 125 0
1 421 29294 문창석 5638 44 0
1 421 75498 강수련 2071 120 0
1 421 29331 김학진 5619 283 0
1 421 45481 정유진 4347 186 0
1 421 29240 박찬수 689 163 0
1 421 29211 김평석 1937 186 0
1 421 79739 권영지 159 67 0
1 421 77546 안은재 3566 268 0
1 421 29278 최창호 2161 573 0
1 421 79249 김지영 30 30 0
1 421 43557 윤다정 4021 191 0
1 421 29304 권혁준 2520 246 0
1 421 29255 김재수 704 69 0
1 421 43783 박준배 1402 333 0
1 421 77636 송원섭 124 72 0
1 421 29256 박제철 857 167 0
1 421 76766 금준혁 1337 123 0
1 421 78446 강미영 221 70 0
1 421 72311 강승남 832 174 0
1 421 75922 윤왕근 1226 238 0
1 421 77996 최성국 1641 211 0
1 421 76763 김민수 2003 292 0
1 421 28693 조재현 2180 50 0
1 421 79064 신초롱 4105 166 0
1 421 43505 박영래 1197 70 0
1 421 77581 이승현 614 141 0
1 421 79035 송보현 272 117 0
1 421 72669 한송학 891 111 0
1 421 29210 진현권 1453 182 0
1 421 76765 서한샘 1123 185 0
1 421 75921 서상혁 1562 71 0
1 421 80180 장성희 54 53 0
1 421 29354 권현진 6187 926 0
1 421 78432 김정은 1061 168 0
1 421 79057 황보준엽 598 162 0
1 421 29214 최대호 3683 110 0
1 421 79202 조아서 650 136 0
1 421 28704 구교운 5039 80 0
1 421 43571 우동명 443 044 0
1 421 73921 오현주 737 101 0
1 421 77907 김송이 4753 163 0
1 421 28715 정은지 3531 116 0
1 421 59571 박형기 7585 438 0
1 421 75503 김유승 1448 114 0
1 421 73563 박태훈 13922 247 0
1 421 76768 이정후 444 201 0
1 421 72409 김도엽 2504 119 0
1 421 74412 김진희 1391 390 0
1 421 43494 김태완 688 107 0
1 421 29290 전준우 2624 71 0
1 421 28700 박응진 4912 180 0
1 421 43573 김용빈 1970 119 0
1 421 72426 이설 698 89 0
1 421 29312 박세연 933 639 0
1 421 77567 김종엽 447 127 0
1 421 43486 박승희 3613 239 0
1 421 75995 소봄이 10962 177 0
1 421 43509 이기림 3090 194 0
1 421 79835 박재찬 219 89 0
1 421 29368 장도민 1084 280 0
1 421 80182 문혜원 103 169 0
1 421 28725 박아론 4825 139 0
1 421 76767 윤지원 648 153 0
1 421 76245 강승지 2436 165 0
1 421 43466 김민석 2760 234 0
1 421 78433 공준호 1107 163 0
1 421 71579 남승렬 2389 162 0
1 421 73915 정윤미 2465 70 0
1 421 72122 고승아 8407 298 0
1 421 29193 전원 3248 326 0
1 421 78566 남해인 475 89 0
1 421 59570 공정식 729 922 0
1 421 46758 엄기찬 1366 84 0
1 421 43552 박기범 3716 146 0
1 421 73913 이비슬 2427 138 0
1 421 75441 노민호 1090 142 0
1 421 29309 송원영 577 679 0
1 421 46757 윤효정 5205 257 0
1 421 79736 김지혜 116 167 0
1 421 76244 손엄지 1531 59 0
1 421 76799 장동열 449 92 0
1 421 63971 조민주 960 166 0
1 421 79661 김성진 133 991 0
1 421 43465 심언기 1943 147 0
1 421 43791 황미현 10990 223 0
1 421 76739 박재원 517 69 0
1 421 43489 전민 2967 120 0
1 421 29298 권영미 2823 193 0
1 421 80179 김형준 48 123 0
1 421 43518 김민성 1874 80 0
1 421 29296 신건웅 1789 89 0
1 421 79325 강태우 439 99 0
1 421 71519 유재규 3153 157 0
1 421 73035 윤원진 936 126 0
1 421 28707 김일창 5668 89 0
1 421 78168 박소은 412 87 0
1 421 79201 임수정 172 237 0
1 421 72411 조현기 2590 104 0
1 421 78081 이민주 460 155 0
1 421 43535 이철 1979 113 0
1 421 78559 손승환 404 86 0
1 421 75497 이밝음 1900 172 0
1 421 77545 한지명 532 199 0
1 421 76798 이성덕 1396 133 0
1 421 28669 서미선 7806 234 0
1 421 77908 이유진 1307 224 0
1 421 79689 김낙희 156 90 0
1 421 29299 박정환 2260 93 0
1 421 79034 양혜림 39 30 0
1 421 29271 이재춘 940 43 0
1 421 29358 장아름 12583 300 0
1 421 43512 윤슬빈 2222 73 0
1 421 72356 이호승 1929 116 0
1 421 72662 오현지 950 176 0
1 421 76002 정윤영 1970 249 0
1 421 55612 김민지 13691 324 0
1 421 73916 정지형 2312 222 0
1 421 75613 신관호 2446 259 0
1 421 76582 임용우 838 216 0
1 421 78106 신병남 523 158 0
1 421 47734 이형진 4104 77 0
1 421 78614 박건영 578 67 0
1 421 74411 허고운 1423 179 0
1 421 72417 김규빈 2879 66 0
1 421 43478 이창규 1380 108 0
1 421 72664 배지윤 1649 69 0
1 421 29212 송용환 1426 85 0
1 421 54453 문대현 2768 192 0
1 421 76738 김동수 1071 163 0
1 421 80177 임윤지 236 74 0
1 421 28709 양새롬 4175 144 0
1 421 76441 강교현 887 148 0
1 421 43514 김정률 3935 155 0
1 421 73208 손연우 1011 199 0
1 421 79996 황진중 100 87 0
1 421 29230 조영석 1076 77 0
1 421 76357 김초희 118 48 0
1 421 76808 신민경 771 230 0
1 421 28706 양은하 2239 43 0
1 421 77949 신현우 631 64 0
1 421 79441 김태성 152 264 0
1 421 43511 김태환 2114 80 0
1 421 43536 황기선 604 253 0
1 421 28712 신기림 2303 189 0
1 421 79995 천선휴 280 119 0
1 421 76753 김지현 849 80 0
1 421 72572 김동규 2024 117 0
1 421 43516 황덕현 3674 182 0
1 421 79378 김태진 206 118 0
1 421 54454 김경훈 705 65 0
1 421 75679 이기범 1636 97 0
1 421 80178 홍유진 197 54 0
1 421 29208 강남주 1072 100 0
1 421 73479 이성기 487 150 0
1 421 28697 권혜정 3611 162 0
1 421 29291 이동희 2463 69 0
1 421 52949 최서윤 4334 84 0
1 421 76024 이준성 120 58 0
1 421 78565 권진영 735 262 0
1 421 78562 김성식 724 178 0
1 421 77777 양희문 1969 115 0
1 421 73790 이상학 2272 189 0
1 421 76907 김혜지 1018 115 0
1 421 77731 한귀섭 791 195 0
1 421 75480 안영준 2703 250 0
1 421 75763 서장원 1578 189 0
1 421 43519 정연주 2013 141 0
1 421 78564 박우영 384 145 0
1 421 29374 박승주 5327 82 0
1 421 78558 박기현 468 137 0
1 421 78435 김경민 848 95 0
1 421 73910 박종홍 1632 88 0
1 421 43487 최동현 7083 196 0
1 421 29302 이재상 5074 213 0
1 421 75479 이상철 2436 209 0
1 421 78613 최형욱 197 130 0
1 421 29257 김동규 932 176 0
1 421 43506 오미란 1578 110 0
1 421 79562 윤일지 53 219 0
1 421 29283 백승철 696 87 0
1 421 29303 나연준 3183 196 0
1 421 29327 이재명 876 832 0
1 421 72627 이동해 301 914 0
1 421 73062 김진환 1106 240 0
1 421 29313 박정호 876 396 0
1 421 77566 배수아 1507 91 0
1 421 29318 박지혜 968 458 0
1 421 80181 김기성 23 73 0
1 421 73819 백운석 580 81 0
1 421 73034 이세현 1129 81 0
1 421 76885 황두현 1275 79 0
1 421 73459 김기태 339 824 0
1 421 28739 이승배 870 993 0
1 421 76442 강정태 792 103 0
1 421 29310 오대일 737 615 0
1 421 43790 임충식 2127 158 0
1 421 78196 허진실 422 99 0
1 421 79200 박민석 247 95 0
1 421 79036 이현동 187 48 0
1 421 43479 박채오 1113 73 0
1 421 29377 윤수희 5152 104 0
1 421 28719 최종일 1205 36 0
